IonicLiuid,ST-exp,T (K),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
[Bmim][ASP],48.7,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.87745,2.46655,2.33765,1.283,1.3182,3.592,1.64615,357.2459,270.3294
[Bmim][ASP],47.5,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.87745,2.46655,2.33765,1.283,1.3182,3.592,1.64615,357.2459,270.3294
[Bmim][ASP],47,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.87745,2.46655,2.33765,1.283,1.3182,3.592,1.64615,357.2459,270.3294
[Bmim][ASP],46.2,348.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.87745,2.46655,2.33765,1.283,1.3182,3.592,1.64615,357.2459,270.3294
[Bmim][Lys],45.9,303.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.24585,6.26435,3.64415,1.16815,0.9245,2.64495,2.48325,395.7861,284.3992
[Bmim][Lys],45.5,308.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.24585,6.26435,3.64415,1.16815,0.9245,2.64495,2.48325,395.7861,284.3992
[Bmim][Lys],45.1,313.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.24585,6.26435,3.64415,1.16815,0.9245,2.64495,2.48325,395.7861,284.3992
[Bmim][Lys],44.7,318.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.24585,6.26435,3.64415,1.16815,0.9245,2.64495,2.48325,395.7861,284.3992
[Bmim][Lys],44.2,323.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.24585,6.26435,3.64415,1.16815,0.9245,2.64495,2.48325,395.7861,284.3992
[Bmim][Tau] taurate,48.6,288.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,48.2,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,47.8,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,47.3,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,46.9,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,46.5,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,46.1,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,45.7,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[Bmim][Tau] taurate,45.3,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,340.2595,263.3587
[BMIM][Glu],55.4,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,368.8161,285.3408
[BMIM][Ace],35.2,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],34.9,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],34.6,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],34.2,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],33.9,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],33.3,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],32.8,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],32.6,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Ace],32.2,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,292.3623,198.2632
[BMIM][Prop],37,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0374,2.562,3.00115,0.67075,0.41585,1.6541,2.54005,310.8586,212.2898
[Bmim][Lac],42.7,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.37045,2.5244,2.3655,0.9386,1.02585,3.2148,1.2202,318.6316,228.2893
[Bmim][Lac],42.3,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.37045,2.5244,2.3655,0.9386,1.02585,3.2148,1.2202,318.6316,228.2893
[Bmim][Lac],41.9,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.37045,2.5244,2.3655,0.9386,1.02585,3.2148,1.2202,318.6316,228.2893
[Bmim][Lac],41.3,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.37045,2.5244,2.3655,0.9386,1.02585,3.2148,1.2202,318.6316,228.2893
[Bmim][Lac],40.6,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.37045,2.5244,2.3655,0.9386,1.02585,3.2148,1.2202,318.6316,228.2893
[Bmim][Lac],40,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.37045,2.5244,2.3655,0.9386,1.02585,3.2148,1.2202,318.6316,228.2893
[Bmim]glycolate,49.7,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.47115,1.5487,1.391,0.8977,1.0197,3.2982,1.19985,300.2977,214.2626
[Bmim]glycolate,49.2,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.47115,1.5487,1.391,0.8977,1.0197,3.2982,1.19985,300.2977,214.2626
[Bmim]glycolate,48.4,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.47115,1.5487,1.391,0.8977,1.0197,3.2982,1.19985,300.2977,214.2626
[Bmim]glycolate,47.6,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.47115,1.5487,1.391,0.8977,1.0197,3.2982,1.19985,300.2977,214.2626
[Bmim]glycolate,46.8,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.47115,1.5487,1.391,0.8977,1.0197,3.2982,1.19985,300.2977,214.2626
[Bmim]glycolate,46.1,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.47115,1.5487,1.391,0.8977,1.0197,3.2982,1.19985,300.2977,214.2626
[Bmim]benzoate,40.1,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,1.50385,2.50815,3.2468,3.5833,0.31905,2.2065,1.73325,353.0414,260.333
[Bmim]benzoate,39.7,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,1.50385,2.50815,3.2468,3.5833,0.31905,2.2065,1.73325,353.0414,260.333
[Bmim]benzoate,39.1,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,1.50385,2.50815,3.2468,3.5833,0.31905,2.2065,1.73325,353.0414,260.333
[Bmim]benzoate,38.7,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,1.50385,2.50815,3.2468,3.5833,0.31905,2.2065,1.73325,353.0414,260.333
[Bmim]benzoate,38.3,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,1.50385,2.50815,3.2468,3.5833,0.31905,2.2065,1.73325,353.0414,260.333
[Bmim]benzoate,37.8,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,1.50385,2.50815,3.2468,3.5833,0.31905,2.2065,1.73325,353.0414,260.333
[Bmim]Phenolate,40.5,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim]Phenolate,39.8,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim]Phenolate,39.2,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim]Phenolate,38.5,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim]Phenolate,38.4,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim]Phenolate,37.9,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim]Phenolate,37.2,353.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.3893,2.74145,1.9489,3.07245,2.52305,0.27175,1.989,331.393,232.3227
[Bmim][SCN],44.6,298.1,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,288.7112,197.3019
[Bmim][SCN],43.5,308.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,288.7112,197.3019
[Bmim][SCN],43,318.1,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,288.7112,197.3019
[Bmim][SCN],42.4,328.3,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,288.7112,197.3019
[Bmim][SCN],41.9,338.5,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,288.7112,197.3019
[Bmim][SCN],41.6,342.9,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,288.7112,197.3019
[Bmim][DCN],48.8,294.4,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][DCN],48.55,298.25,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][DCN],48.22,303.22,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][DCN],47.1,316.1,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][DCN],46.26,325.3,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][DCN],45.83,332.4,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][DCN],44.98,344.1,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.47225,2.61255,1.5596,2.9944,2.5444,0.0031,303.8972,205.2606
[Bmim][TCN] Tricyanomathanide,51,283.39,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,49.23,293.33,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,48.44,303.19,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,47.34,313.08,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,46.4,323.07,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,45.55,333.02,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,44.87,343.42,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim][TCN] Tricyanomathanide,44.03,353.37,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,1.1812,3.83465,2.66535,4.5419,0.9158,0,333.4199,229.2822
[Bmim]tetracyanoborate,45.23,283.23,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,44.64,293.23,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,43.65,303.3,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,42.62,313.24,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,41.71,323.24,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,40.81,333.2,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,39.87,343.22,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[Bmim]tetracyanoborate,39.08,353.3,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,362.907,254.1006
[BMIM][NO3],50.5,297.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.2556,0.37845,0.5777,3.57285,2.77685,0.07325,278.3784,201.2239
[BMIM][TFA],44.1,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],43.8,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],43.5,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],43.2,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],42.9,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],42.6,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],42.2,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],41.9,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],41.6,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],41.2,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][TFA],41,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,311.3803,252.2345
[BMIM][HSO4],43.6,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],43.2,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],42.8,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],42.4,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],42,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],41.7,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],41.3,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[BMIM][HSO4],40.9,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9315,0.1445,0.4525,1.07765,4.25955,2.9846,0,300.5357,236.2901
[Bmim][SbF6] hexafluoride antimonite,43.57,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0657,1.1917,11.0299,0.8084,0,0,332.9916,374.9694
[Bmim][SbF6] hexafluoride antimonite,42.94,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0657,1.1917,11.0299,0.8084,0,0,332.9916,374.9694
[Bmim][SbF6] hexafluoride antimonite,42.3,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0657,1.1917,11.0299,0.8084,0,0,332.9916,374.9694
[Bmim][SbF6] hexafluoride antimonite,41.67,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0657,1.1917,11.0299,0.8084,0,0,332.9916,374.9694
[Bmim][SbF6] hexafluoride antimonite,41.03,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0657,1.1917,11.0299,0.8084,0,0,332.9916,374.9694
[Bmim][SbF6] hexafluoride antimonite,40.4,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0657,1.1917,11.0299,0.8084,0,0,332.9916,374.9694
[BMIM][FeCl4],47.15,283.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],46.89,288.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],46.51,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],46.03,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],45.71,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],45.87,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],45.59,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],45.53,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],44.86,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],44.63,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],44.52,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],43.96,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][FeCl4],43.5,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0.0126,3.60025,12.2205,0.02205,0,0,360.5865,336.8769
[BMIM][GaCl4],46.87,268.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],46.23,278.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],45.76,288.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],45.14,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],44.63,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],44.11,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],43.85,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[BMIM][GaCl4],43.39,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.002,0.4606,2.94965,11.981,0.17715,0,0,357.7376,350.7548
[Bmim][ClO3],42.35,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],42.07,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],41.6,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],41.38,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],41.2,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],40.87,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],40.61,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],40.16,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],39.85,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],39.62,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],39.23,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],38.96,348.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[Bmim][ClO3],38.64,353.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.0974,1.1195,0.5018,0.3126,2.4976,4.03095,0.00005,287.6331,222.6704
[C5MIM][BF4],40.3,278.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],40.2,283.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],40,288.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],39.7,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],39.6,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],39.4,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],39.2,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],39,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],38.9,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
